b1151029	303061552	LEON TROTSKY AND MILOVAN DJILAS: CRITICS OF SOVIET AND YUGOSLAV BUREAUCRACY
b1150945	303061349	THERMOLYSIS OF N-BUTYRYL 3-CHLOROBENZOYL PEROXIDE. EVIDENCE FOR THE FORMATION OF ION PAIRS VIA ELECTRON TRANSFER IN THE N-PROPYL AROYLOXY RADICAL PAIR
b1150466	303061223	EQUILIBRIA AND KINETICS FOR THE FORMATION OF TRITHIOMOLYBDATE AND TETRATHIOMOLYBDATE IN AQUEOUS SOLUTION
b1150677	303061051	THE GRABOW ALTAR OF MASTER BERTRAM VON MINDEN (GERMANY)
b1151535	303060919	THE POLITICS OF KNOWLEDGE IN NINETEENTH CENTURY LITERATURE: KEATS, FLAUBERT, EMILY BRONTE, JAMES AND THE CRITICAL IMAGINATION (ENGLAND, FRANCE)
b1150762	303058696	IN A CLOSET HIDDEN: THE LIFE AND WORK OF MARY WILKINS FREEMAN
b1151096	303056581	THE PRINCE OF CONDE AND THE NOBILITY OF PICARDY: A STUDY OF THE STRUCTURE OF NOBLE RELATIONSHIPS IN SIXTEENTH-CENTURY FRANCE
b1151533	303056469	A FINITE ELEMENT ANALYSIS OF THE UPPER JET REGION OF A FIBER DRAWING FLOW FIELD
b1150760	303056313	THE AUTONOMOUS SILVER COINAGE OF KORKYRA FROM THE EARLIEST STRIKINGS THROUGH 229 B.C. (GREECE)
b1151540	303056252	ON THE ORIGINALITY OF DEMETRIUS TRICLINIUS IN EDITING AND COMMENTING ON THE BYZANTINE TRIAD OF AESCHYLUS
b1150757	219991910	VICTORIAN WORD-PAINTING AND NARRATIVE: TOWARD THE BLENDING OF GENRES
b1189965	303135891	CULTURAL RECLAMATION: THE DEVELOPMENT OF A PAN-AFRICAN SENSIBILITY IN THE FICTION OF PAULE MARSHALL
b1189313	303135359	SPECTROSCOPIC STUDY OF POLYMER SUPPORTED TRANSITION METALS AND THEIR REACTIONS WITH SMALL GASEOUS MOLECULES (PERFLUOROSULFONIC ACID, PLATINUM, IRIDIUM, CATIONS)
b1220385	303135105	THE LANDSCAPE PHOTOGRAPHS OF ALEXANDER GARDNER AND ANDREW JOSEPH RUSSELL
b1188823	303134975	T'ANG CHEN AND THE WORKS IN OBSCURITY: LIFE AND THOUGHT OF A PROVINCIAL INTELLECTUAL IN SEVENTEENTH CENTURY CHINA
b1188803	303134913	THE MANDARIN PRESIDENT: XU SHICHANG AND THE MILITARIZATION OF CHINESE POLITICS
b1189575	303134779	KUKAKUKA, TALKING TOGETHER: THE LIVING VOICES OF HAWAI'I
b1190183	303134580	LEVELS OF FORMULAIC COMPOSITION IN OLD ENGLISH AND OLD ICELANDIC VERSE
b1189349	303133789	AN EXPERIMENTAL AND NUMERICAL INVESTIGATION OF PRESSURE-SHEAR WAVES IN 6061-T6 ALUMINUM AND ALPHA-TITANIUM
b1189315	303133540	MAGNETIC PROPERTIES OF SEVERAL BINARY AND TERNARY COBALT SULFIDES
b1220372	303133456	THE WORLD THAT SPEAKS: WALLACE STEVENS' FLUENT MUNDO
b1189361	303133003	THE OBJECT THEORY LOGIC OF INTENTION
b1189569	303132739	ACHIYA: DEKYAP'BOWA: ALLIANCE AND POLITY IN THE DEVELOPMENT OF CIBOLA
b1190077	303132734	EXPERIMENTAL DETERMINATION OF THE FRACTURE INITIATION AND DYNAMIC CRACK PROPAGATION RESISTANCE OF STRUCTURAL STEELS BY THE OPTICAL METHOD OF CAUSTICS
b1188828	303132723	MIGRATION IN GERMANY: AN HISTORICAL STUDY
b1189961	303132521	LA ESTETICA MALLARMEANA COMPARADA CON LA TEORIA Y PRACTICA DE LA NOVELA EN GOMEZ DE LA SERNA, HUIDOBRO Y SARDUY. (SPANISH TEXT) (FRANCE, SPAIN, CUBA, CHILE, STEPHANE MALLARME, RAMON GOMEZ DE LA SERNA, VICENTE HUIDOBRO, SEVERO SARDUY)
b1190078	303132454	UNIVERSALS CONCERNING EXISTENCE, POSSESSION, AND LOCATION SENTENCES
b1191585	303131748	ELEMENTARY EXCITATIONS IN SEMICONDUCTOR SUPERLATTICE STRUCTURES
b1220389	303131058	COLOR AND THEORY IN SEICENTO ART: ZACCOLINI'S "PROSPETTIVA DEL COLORE" AND THE HERITAGE OF LEONARDO. (PORTIONS OF TEXT IN ITALIAN)
b1189963	303130900	THE ORIGINS OF AMERICAN POLITICAL ECONOMY, 1690-1781
b1190236	303130778	THE HISTORY AND DEVELOPMENT OF IRON SMELTING TECHNOLOGY IN THAILAND
b1189355	303130046	MICROSTRUCTURAL AND MECHANICAL ASPECTS OF FATIGUE CRACK INITIATION AND GROWTH IN A 2048 ALUMINUM ALLOY
b1189579	303129532	THE STRUGGLE FOR SOCIAL INTEGRATION: CHINESE REFUGEE ADJUSTMENT TO THE URBAN SETTING IN HONG KONG
b1189582	303129305	OPTIMAL CONTROL AND ITS APPLICATION TO LARGE DEVIATION THEORY
b1191838	303128979	HEREDITARY DEAFNESS ON THE ISLAND OF MARTHA'S VINEYARD: AN ETHNOHISTORY OF A GENETIC DISORDER (MASSACHUSETTS)
b1320323	303331558	FOREIGN INTERESTS, STATE AND GENTRY-MERCHANT CLASS: RAILWAY DEVELOPMENT IN EARLY MODERN CHINA, 1895-1911
b1321001	303331447	THE CHARACTER OF BEAUTY: INNOVATION AND TRADITION IN THE NINETEENTH-CENTURY ENGLISH NOVEL
b1320415	303331053	THE PERIARCHON (DE PRINCIPIIS), ORIGEN OF ALEXANDRIA'S "APODEIXIS EUAGGELIKE": A STUDY IN LOGICAL AND RHETORICAL TYPES OF ARGUMENT AND THE DEMONSTRATION OF A CHRISTIAN ONTOLOGY
b1320410	303330755	AND SHE WAS LOVED! THE NOVELS OF TONI MORRISON, A BLACK WOMAN'S WORLDVIEW
b1318816	303329618	EXCITONIC STATES AND THE INFLUENCE OF THE EXCHANGE INTERACTION IN THE SEMIMAGNETIC SEMICONDUCTOR CADMIUM(1-X) MANGANESE(X) SELENIUM
b1320759	303329563	THE GHOST RAILWAY: ANTHONY POWELL'S "A DANCE TO THE MUSIC OF TIME" AND THE 1930S
b1320971	303329126	THE CONCEPT OF INTENTIONALITY IN THE WORK OF BRENTANO, FREGE AND HUSSERL
b1325678	303328901	OWEN JONES'S "THE GRAMMAR OF ORNAMENT" OF 1856: FIELD THEORY IN VICTORIAN DESIGN AT THE MID-CENTURY (BRITAIN)
b1323558	303328641	SENECA'S TRAGEDIES: THE ELIZABETHAN TRANSLATIONS
b1323085	303328531	THE BIOSYNTHESIS OF MONENSIN AND AVERMECTINS (POLYETHERS)
b1320643	303328453	THE PARLIAMENTARY VISITATION OF OXFORD UNIVERSITY, 1646-1652 (ENGLAND)
b1318675	303328347	AN EXPERIMENTAL AND NUMERICAL INVESTIGATION OF THE TIME DEPENDENT BEHAVIOR OF 2618 ALUMINUM ALLOY UNDER VARIABLE MULTIAXIAL STRESS STATES AT ELEVATED TEMPERATURE
b1319837	303328257	PRIME FACTORIZATION OF SINGULAR MODULI (NUMBER THEORY, ALGEBRAIC GEOMETRY, QUATERNION ALGEBRAS)
b1325679	303328209	THE SCULPTURE OF THE SOUTH PORCH AT LE MANS CATHEDRAL (GOTHIC; FRANCE)
b1316784	303328199	MODELING OF LARGE-SCALE ACCRETIONARY WEDGE AND THIN-SKINNED THRUST-AND-FOLD BELT MECHANICS
b1316698	303328125	MECHANISTIC STUDIES OF NUCLEOPHILIC ADDITION TO COORDINATED CYCLIC PI-HYDROCARBONS
b1322061	303328097	EFFLORESCENCE AND IDENTITY IN IROQUOIS ARTS
b1310662	303327911	THE IMPACT OF EAST ASIAN ART WITHIN THE EARLY IMPRESSIONIST CIRCLE, 1856-1868 (JAPONISME; JAPANESE)
b1322149	303327675	THE NON-FICTION NOVEL OR 'NOVELA TESTIMONIAL' IN CONTEMPORARY MEXICAN LITERATURE
b1319843	303325640	A PICOSECOND POPULATION MODULATION STUDY OF NEAR INTERBAND RESONANCES IN SEMICONDUCTORS
b1321929	303325273	THE HELLENISTIC AND ROMAN LIBRARY: STUDIES PERTAINING TO THEIR ARCHITECTURAL FORM (ITALY, GREECE, MIDDLE EAST)
b1316870	303325038	ON SCHUBERT VARIETIES IN THE FLAG MANIFOLD OF SL(N,C)
b1321498	303324927	SYNTHETIC STUDIES OF GROUP IV-B COMPLEXES AND ACTIVATION OF CARBON-HYDROGEN BONDS BY CHELATE-ASSISTED OXIDATIVE ADDITION
b1316693	303324882	NUCLEOPHILIC ADDITION TO COORDINATED CYCLIC PI-HYDROCARBONS
b1320409	303324802	MATERIALISM AND ARCHAEOLOGICAL EXPERIMENTATION: TESTING THE EXOTIC STONES HYPOTHESIS IN THE CENTRAL DESERT OF AUSTRALIA (LITHICS)
b1320756	303324717	MEREOLOGY AND IDENTITY
b1320412	303324603	PROCESSES OF INCREASING SOCIAL COMPLEXITY ON KOSRAE, MICRONESIA
b1321039	303324521	THE QUIESCENT EYE OF THE REVELATION. NAG HAMMADI CODEX XI.3 "ALLOGENES". A CRITICAL EDITION
b1322227	303298887	PTOLEMY'S "PERI ANALEMMATOS" - AN ANNOTATED TRANSCRIPTION OF MOERBEKE'S LATIN TRANSLATION AND OF THE SURVIVING GREEK FRAGMENTS WITH AN ENGLISH VERSION AND COMMENTARY (CLASSICS, HISTORY OF MATH)
b1321944	303297456	THE ROLE OF LINGUISTIC PROCESSING IN THE SILENT READING ACT: RECODING STRATEGIES IN GOOD AND POOR DEAF READERS (PROFOUNDLY, PRELINGUISTIC)
b1362397	303402004	FABRICATION AND CHARACTERIZATION OF QUENCH CAST SILICON FOR SOLAR CELL APPLICATION (POLYCRYSTALLINE, PHOTOVOLTAIC, RIBBON)
b1362246	303401715	A CELLULAR DESCRIPTION OF THE DERIVED CATEGORY OF A STRATIFIED SPACE
b1362372	303401545	FEDERICO BORROMEO'S PINACOTECA AMBROSIANA (BAROQUE, RENAISSANCE ART, MILAN, ITALY, MUSEUM HISTORY, COLLECTING)
b1357263	303401411	STRIVING FOR PERMANENCE ON THE WESTERN FRONTIER: VERNACULAR ARCHITECTURE AS CULTURAL INFORMANT IN SOUTHWESTERN MONTANA (RURAL SCHOOLS, PIONEER, ROCKY MOUNTAIN)
b1362254	303401223	A CROSS-LANGUAGE INVESTIGATION OF THE STOP, AFFRICATE AND FRICATIVE MANNERS OF ARTICULATION
b1362249	303397763	SYNTHESIS AND SPECTROSCOPIC INVESTIGATION OF METAL CONTAINING POLYMERIC MATERIALS
b1358025	303397444	THE MYSTERIOUS ABYSS OF EXISTENCE: GROUNDWORK FOR THE LIFE OF THE VIRTUOUS SAGE (SPINOZA, EXISTENTIALISM, LAO TSE, TAOISM, KIERKEGAARD; GERMANY, CHINA, DENMARK)
b1359854	303397210	THE ICONOGRAPHY OF THE 'STUDIOLO' OF FEDERICO DA MONTEFELTRO IN URBINO. (VOLUMES I AND II) (JOOS VAN GENT, INTARSIA, PEDRO BERRUGUETE, NEOPLATONISM, ITALY)
b1362374	303397085	ARTISTIC LETTERING AND THE PROGRESS OF THE ANTIQUE REVIVAL IN THE QUATTROCENTO (SCULPTURE, RENAISSANCE ART)
b1357989	303397021	THE LABOR PROCESS IN AN EARLY TEXTILE MACHINERY SHOP: WORKERS AT THE DAVIS &amp;amp; FURBER COMPANY OF NORTH ANDOVER, MASSACHUSETTS, 1830-1860
b1357246	303393745	CATECHOLAMINE SYNTHESIS REGULATION IN THE RAT CENTRAL NERVOUS SYSTEM (SYNAPTOSOMES, NEUROCHEMISTRY, BRAIN)
b1360089	303393728	NUMERICAL STUDIES OF FLOWS WITH SHARP INTERFACES
b1357208	303391720	CHAPTER ONE: BORON TRIHALIDE-METHYL SULFIDE COMPLEXES AS CONVENIENT REAGENTS FOR THE DEALKYLATION OF ARYL ETHERS. CHAPTER TWO: APPROACHES TO THE TOTAL SYNTHESIS OF THE MARINE NATURAL PRODUCT MALYNGAMIDE A (HALOGENATED, TRIBROMIDE, TRICHLORIDE)
b1358131	303391389	A NEW TECHNIQUE FOR DISCUSSING THE DEVELOPMENT OF SINGULARITIES IN QUASILINEAR HYPERBOLIC PDE'S WITH APPLICATIONS TO A MODEL PROBLEM IN NONLINEAR THERMOELASTICITY (BLOW-UP, CATASTROPHE, BREAKDOWN)
b1357121	303391207	LIBERAL DILEMMAS: THE ADA AND AMERICAN LIBERALISM, 1947-1968 (DEMOCRATIC ACTION)
b1362243	303389459	ESSAYS ON RENT CONTROL
b1362356	303389318	BRENTANO'S THEORY OF INTRINSIC VALUE
b1360087	303388106	THREE REPEATED MYTHOLOGICAL THEMES IN ATTIC BLACK-FIGURE VASE PAINTING (SOPHILOS, KLEITIAS, EXEKIAS, LYDOS, GREECE)
b1357326	303388021	CARLO GOLDONI AS LIBRETTIST: THEATRICAL REFORM AND THE 'DRAMMI GIOCOSI PER MUSICA' (OPERA, COMEDY, ITALY)
b1360080	303387842	THE "BIOS KAISAROS" OF NICOLAUS OF DAMASCUS: AN HISTORIOGRAPHICAL ANALYSIS (SYRIA)
b1357572	303346883	SAN CONO - PIANO NOTARO - GROTTA ZUBBIA CERAMICS IN SICILIAN PREHISTORY
b1358130	303345896	AUTOBIOGRAPHICAL STATEMENTS IN THE GREEK AND ROMAN HISTORIANS
b1358139	303344979	THE EFFECTS OF CHANGES IN LIFE CYCLE STAGES ON THE MIGRATION BEHAVIOR OF INDIVIDUALS IN JAVANESE COMMUNITIES, IN INDONESIA
b1357446	303344793	WORDSWORTH AND MILTON: PROPHET-POETS (STRUCTURE, ALLUSION)
b1357988	303344709	TIME LIMITED IDENTIFICATION OF CONTINUOUS SYSTEMS USING THE MODULATING FUNCTION METHOD
b1357956	303344305	INTERACTION CONVENTIONS AND THE CREATION OF STEREOTYPES IN NORTHWEST ALASKA: AN ETHNOGRAPHY OF COMMUNICATION
b1234949	303341147	REACTION TO POSITIVISM AND THE METAPHYSICS OF SEX IN RUSSIAN LITERATURE OF THE FIRST QUARTER OF THE TWENTIETH CENTURY
b1357233	303340230	CHARACTER PORTRAITS OF AMERICAN MILITARY HEROES OF THE REVOLUTION, 1782-1832
b1357446	303456728	WORDSWORTH AND MILTON : PROPHET-POETS  (MODERNISM, BRITISH HISTORY)
b1237898	303456573	TEMPERATURE PROFILE MEASUREMENT DURING SHEAR BAND FORMATION IN STEELS AT HIGH STRAIN RATES
b1238209	303456528	SERVING A NATION (CONSCRIPTION, GRATITUDE, PATRIOTISM, FAIRNESS, BENEFITING)
b1232516	303456262	SYNTACTIC PROCESSING IN APHASIA (AGRAMMATISM)
b1394904	303448446	THE "CEREMONIAL SELF" IN JAPANESE AMERICAN LITERATURE (ASIAN-AMERICAN, ETSU SUGIMOTO, JOY KOGAWA, MONICA SONE, JOHN OKADA)
b1237665	303447996	UNSTABLE DEFORMATION IN LAYERED MEDIA: APPLICATION TO PLANETARY LITHOSPHERES (INSTABILITY)
b1237900	303446747	DERIVATION AND ANALYSIS OF GEOLOGICAL CONSTRAINTS ON THE EMPLACEMENT AND EVOLUTION OF TERRAINS ON GANYMEDE FROM APPLIED DIFFERENTIAL PHOTOMETRY (PLANETS, SOILS, REMOTE-SENSING)
b1235695	303446010	HIGH TEMPERATURE SERIES AND THE RANDOM FIELD ISING MODEL
b1235613	303437879	THE EARLY STAINED GLASS OF TROYES CATHEDRAL: THE AMBULATORY CHAPEL GLAZING, C. 1200-1240 (FRANCE)
b1233626	303437778	MEASUREMENTS OF THE TEMPERATURE DEPENDENCE OF THE CONDUCTIVITY IN HIGH MOBILITY SILICON INVERSION LAYERS AND THE THERMOELECTRIC EFFECT IN SILICON INVERSION LAYERS IN HIGH MAGNETIC FIELDS (TWO-DIMENSIONAL, MOSFETS, QUANTUM HALL EFFECT)
b1241002	303437775	BECOMING A NUN IN SEVENTEENTH CENTURY MEXICO: AN EDITION OF THE SPIRITUAL AUTOBIOGRAPHY OF MARIA DE SAN JOSEPH (VOLUME I)
b1232371	303437660	CHATTEL OR PERSON? THE STATUS OF WOMEN IN THE SYSTEM OF THE MISHNAH (JUDAISM, LAW)
b1232512	303437407	THE COLLAPSE OF "GLOBAL DIPLOMACY": GERMANY'S DESCENT INTO ISOLATION, 1906-1909 (BULOW, BOSNIA, MOROCCO)
b1237660	303400341	PREPARATION AND CHARACTERIZATION OF MOLYBDENUM-DISULFIDE SINGLE CRYSTALS GROWN IN THE PRESENCE OF COBALT (PHOTOELETROCHEMISTRY, HALL-EFFECT, HYDRODESULFURIZATION)
b1235343	303400012	THE POETICS AND POETRY OF PIER PAOLO PASOLINI (ITALY)
b1237659	303393352	OPTICAL STUDY OF EXCITON LOCALIZATION PHENOMENA IN SEMIMAGNETIC SEMICONDUCTORS AND THEIR MULTIPLE QUANTUM WELLS
b1235273	303393118	IDENTITIES ON MODULAR FORMS IN SEVERAL VARIABLES DERIVABLE FROM HECKE TRANSFORMATIONS
b1233635	303392996	ANALYSIS OF SHEAR BAND FORMATION AT HIGH STRAIN RATES AND THE VISCO-PLASTIC RESPONSE OF POLYCRYSTALS
b1238252	303392914	STRAIN RATE AND TEMPERATURE EFFECTS DURING DYNAMIC DEFORMATION OF POLYCRYSTALLINE AND MONOCRYSTALLINE HIGH PURITY ALUMINUM INCLUDING TEM STUDIES (PLASTICITY, MICROSTRUCTURE, STRAIN RATE, TEMPERATURE EFFECTS, HISTORY)
b1235249	303390682	CHARACTERIZATION OF SOME IRON CATALYSTS FOR THE REDUCTION OF CARBON MONOXIDE AND THE EFFECT OF RESIDENCE TIME AND TEMPERATURE ON THE NATURE OF CARBON MONOXIDE REDUCTION PRODUCTS (FISCHER-TROPSCH, HYDROGENATION, METHANATION)
b1235614	303390633	MODULI OF ABELIAN AND K3 SURFACES
b1259093	303572328	REPRODUCTIVE BEHAVIOR OF RURAL - URBAN MIGRANTS IN KOREA: AN ANALYSIS OF THE PROXIMATE DETERMINANTS
b1257560	303572232	ETHNICITY AND MIGRANT ADAPTATION IN PORT-HARCOURT, NIGERIA
b1253804	303572201	INDOCHINESE REFUGEES IN THE U.S.: BACKGROUND CHARACTERISTICS, INITIAL ADJUSTMENT PATTERNS, AND THE ROLE OF POLICY (UNITED STATES)
b1257506	303572006	OPTICAL AND MAGNETO-OPTICAL STUDIES OF (LEAD, EUROPIUM)TELLURIDE THIN FILMS AND SUPERLATTICES
b1257578	303571908	DYNAMIC FRACTURE UNDER PLANE WAVE LOADING
b1249168	303571628	CHANGE AND CONTINUITY IN CONTEMPORARY JAPANESE MUSIC: A SEARCH FOR A NATIONAL IDENTITY
b1254832	303571435	THE BIOSYNTHESIS OF NARGENICIN AND ERYTHROMYCIN
b1258060	303571376	PRAGMATISM: THE COPERNICAN REVOLUTION CONTINUED
b1250940	303571289	FARMERS AS ENTREPRENEURS: REGULATION AND INNOVATION IN AMERICAN AGRICULTURE DURING THE TWENTIETH CENTURY (NEW DEAL)
b1260901	303571218	SELF AND PERSONAL IDENTITY IN INDIAN BUDDHIST SCHOLASTICISM: A PHILOSOPHICAL INVESTIGATION (ASIA)
b1248633	303571171	ISLAMIC REFORM IN CONTEMPORARY TUNISIA: A COMPARATIVE ETHNOGRAPHIC STUDY (NORTH AFRICA)
b1254852	303571005	THE FEMINIZATION OF DR. FAUSTUS: THE QUEST FOR SELF-KNOWLEDGE IN THE NINETEENTH-CENTURY NOVEL (STENDHAL, KELLER, GAUTIER, JAMES)
b1260011	303570969	WORKERS IN TRANSITION: PATTERNS OF OCCUPATIONAL ATTAINMENT AND MIGRATION IN SEMARANG, INDONESIA
b1258059	303570885	BLACK CONCEIT: ART AND ANXIETY IN HAWTHORNE'S FICTION
b1261033	303570754	CARBON-CARBON BOND ACTIVATION BY ORGANOMETALLIC COMPOUNDS
b1254857	303570601	PREPARATION AND CHARACTERIZATION OF ACICULAR PARTICLES AND THIN FILMS OF ALUMINUM-OXIDE
b1260893	303570494	THE BOLIVIAN HUAYNO: A STUDY IN MUSICAL UNDERSTANDING
b1260890	303570365	INSTRUCTING REVOLUTION: DIDACTICISM IN THE SHORT STORIES OF J.-S. ALEXIS, WITH A TRANSLATION OF HIS "ROMANCERO AUX ETOILES" (HAITI)
b1258741	303570249	CONVENTION, POWER AND THE SELF IN GERMAN MENNONITE MAGIC (CANADA, PENNSYLVANIA DUTCH, WITCHCRAFT)
b1259059	303570073	JOHN DEWEY ON THEORY AND PRACTICE: THEORY OF KNOWLEDGE AND THEORY OF TEACHING AND LEARNING
b1257534	303569939	HOUSEHOLD LABOR ALLOCATION AND MOBILITY IN FOUR VILLAGES IN CENTRAL JAVA (INDONESIA)
b1259165	303569563	THERMOPHORETIC SAMPLING AND SOOT AEROSOL DYNAMICS OF AN ETHENE DIFFUSION FLAME
b1253800	303568987	FESTIVALS OF THE REVOLUTION, 1917-1920: ART AND THEATER IN THE FORMATION OF SOVIET CULTURE
b1255064	303568902	FROM SPEECH TO TEXT: THE 1930S NARRATIVES OF JOHN NEIHARDT, TILLIE OLSEN, AND JAMES AGEE
b1257561	303564852	AXIONS AND MAJORONS IN PARTICLE PHYSICS, ASTROPHYSICS AND COSMOLOGY
b1258058	303564680	A STUDY OF PLASTIC DEFORMATION IN TWO-PHASE ALLOYS WITH COARSE MICROSTRUCTURES
b1258996	303564559	THE MAKING OF KOREAN SOCIETY: THE ROLE OF THE STATE IN THE REPUBLIC OF KOREA (1948--79)
b1258988	303563992	EURIPIDES AND THE POETICS OF DECEPTION
b1258993	303563827	EUNAPIUS AND ZOSIMUS: PROBLEMS OF CHRONOLOGY AND COMPOSITION (GREECE)
b1261030	303557575	FROM DOMINANCE TO SYMBIOSIS: STATE AND CHAEBOL IN THE KOREAN ECONOMY, 1960-1985
b1256174	303557474	STUDIES IN DIFFUSION CONTROLLED CRYSTAL GROWTH
b1256175	303557351	BEYOND DESPAIR: THE WAY OF SALVATION IN "PIERS PLOWMAN" (WILLIAM LANGLAND)
b1254561	303557243	POETS IN THE WORLD: THE POLITICAL POETRY OF DENISE LEVERTOV AND ADRIENNE RICH
b1254261	303556785	WHERE THERE ARE NO MOUNTAINS: APPALACHIAN CULTURE AND MIGRATION TO BALTIMORE (MARYLAND)
b1257491	303550347	RE-SOUNDING THE RIVER: MARK TWAIN CURRENTS IN F. SCOTT FITZGERALD (SAMUEL CLEMENS)
b1256176	303550232	PHOSPHORUS INCORPORATION IN SILICA IN MODIFIED CHEMICAL VAPOR DEPOSITION (MCVD)
b1250458	303550106	HOME FIRES: CULTURAL RESPONSES TO THE INTRODUCTION OF THE COOKSTOVE, 1815-1900 (NEW ENGLAND)
b1258739	303549939	ARRANGEMENTS IN ALCHEMY: STUDIES IN MALLARME AND CHAR
b1256171	303495083	MIGRANT AND ETHNIC INTEGRATION IN RURAL CHIFENG, INNER MONGOLIA AUTONOMOUS REGION, CHINA
b1255060	303494938	QUANTUM INTERFERENCE IN TWO-PHOTON ABSORPTION: NON-LINEAR LEVEL CROSSING STUDIES IN THE ATOMIC SPECTROSCOPY OF STRONTIUM
b1259060	303482759	PLASTICITY OF ALUMINUM AND IRON AT HIGH SHEAR STRAIN RATE AND HIGH PRESSURE
b1257511	303482528	THE WEST CHOIR SCREEN AT MAINZ CATHEDRAL: STUDIES IN PROGRAM, PATRONAGE AND MEANING (FRANCE, GERMANY)
b1246534	303480868	ALGORITHM ANIMATION (COMPUTER-AIDED INSTRUCTION)
b1255842	303479018	SPECTRALLY RESOLVED TRANSIENT PHOTOMODULATION IN AMORPHOUS SILICON: HYDROGEN
b1255020	303478788	AMONG WEIGHTY FRIENDS: THE ARCHAEOLOGY AND SOCIAL HISTORY OF THE JACOB MOTT FAMILY, PORTSMOUTH, RHODE ISLAND, 1640--1800
b1255815	303478674	THE EDUCATION OF WILLIAM JAMES: RELIGION, SCIENCE, AND THE POSSIBILITIES FOR BELIEF WITHOUT CERTAINTY IN THE EARLY INTELLECTUAL DEVELOPMENT OF WILLIAM JAMES (CHARLES PEIRCE, LOUIS AGASSIZ, CHAUNCEY WRIGHT, CHARLES DARWIN, HENRY JAMES, SR.)
b1719971	303673924	The microstructure and phase stability of sputtered Inconel 617
b1720739	303673399	A better lease: Changing perceptions of property in Late Medieval Avignon
b1746358	303672687	Art to enchant: A critical study of early Victorian fairy painting and illustration
b1720743	303672554	Politics of the family: Political culture, moral reform, and family relations in Gilded Age Philadelphia
b1721206	303672385	When black is right: The life and writings of George S. Schuyler
b1720751	303672109	Tragic identity: Studies in Euripides and Shakespeare
b1720725	303672077	Syntactic disordering in modern poetry: Index, icon, symbol
b1720633	303655718	Guncotton to smokeless powder: The development of nitrocellulose as a military explosive, 1845-1929
b1745752	303654385	BAGS: The Brown Animation Generation System
b1719975	303653859	Structural evolution of a thickly sedimented convergent margin: Evidence from macroscopic structures, microstructures, and incremental strain studies
b1745733	303538620	Plate impact experiments and mathematical modelling of the rheology of certain amorphous materials at high pressures and high shear rates
b1720157	303538103	Conformal transformations of pseudo-Riemannian Einstein manifolds
b1720925	303538026	Growth, physical properties and MOS characterization of native germanium-oxynitride films on germanium
b1746129	303538000	The tectonic and volcanic evolution of Ganymede and its implications for the satellite's internal structure and evolution
b1719731	303537994	The role of the reader in the dramatic monologue
b1720921	303537981	Wide-band gap heterojunction window layers and optical confinement for high-efficiency silicon solar cells
b1721207	303537819	Literary avant gardism in the works of Bruno Jasienski
b1719671	303537768	Spatial cognition and the semantics of prepositions in English, Polish, and Russian
b1720726	303537764	Permanent-transitory confusion, ARCH models and the rationality of inflation forecasts
b1719686	303537715	Epistemological arguments against the external world
b1719674	303537663	Syntactic theories and models of syntactic change: A study of Greek infinitival complementation
b1720626	303537557	Moving in the Spirit: Music of worship in Clear Creek, Mississippi, as an expression of worldview
b1720627	303537472	Language shift and bilingualism in the Soviet Union: Language aspects of ethnic relations
b1720162	303537408	Motives of perverse sheaves
b1720171	303537407	Optical properties of cadmium-tellurium/cadmium(1-x)manganese(x)tellurium multiquantum wells
b1720731	303537364	The mental spaces of allegory
b1745736	303537319	Computational studies in nonlinear fracture mechanics
b1719701	303537272	Conquering history: Conrad's "Nostromo" and Garcia Marquez' "One Hundred Years of Solitude" as counter-historical novels
b1745569	303537266	Thermogravimetric study of active sites in the process of low-temperature oxidation of char
b1720944	303537077	Contractual arrangements for the maintenance of imperfectly durable local public goods
b1720151	303536689	Representing woman in Balzac's novels: An aesthetics
b1720922	303534454	Effects of hydrogen on tensile deformation and fracture of spheroidized 1518 steel
b1720948	303534377	Help-seeking in rural Korea: The choice of health care providers
b1720146	303534227	Particle coagulation in homogeneous turbulence
b1720951	303534154	Optimal and equilibrium land use patterns of a city: A nonmonocentric approach
b1721095	303533902	New versions of the coherence theory: Gadamer, Davidson, Foucault, and Putnam
b1719676	303533634	Phantoms from an ancient loom: Elizabeth Barstow Stoddard and the American novel, 1860-1900
b1720716	303533380	The art of the novella, 1800-1855
b1720744	303533236	Studies in intonation: Implications for analysis and intervention in the speech of the deaf
b1896312	303744637	A denotational semantics of inheritance
b1896477	303744262	Microstructural evolution and micromechanical modelling of the mechanical behavior of a ceramic particle-reinforced metal matrix composite
b1921688	303744112	Infrared spectral line broadening in an oxygen plasma
b1923496	303743685	Low-temperature properties of molecular hydrogen in porous Vycor glass
b1916670	303743433	Keeping the other in its place: Language and self-fashioning in selected plays of Harold Pinter
b1916674	303743327	Bureaucrats and centralized bureaucracy under Edward I, 1272-1307
b1922179	303742854	Three essays on the theory of international labor migration
b1922173	303742247	On the mechanism of triplet energy transfer from the triplet primary donor to spheroidene in photosynthetic reaction centers from Rhodobacter sphaeroides 2.4.1
b1921926	303741951	Tradition, change and meaning in Kiribati performance: An ethnography of music and dance in a Micronesian society
b1916515	303741881	On the separation of the forms
b1897943	303741637	Optimal investment-consumption models with constraints
b1916068	303741225	Continued fractions and real quadratic function fields
b1922059	303740646	Decoration by design: The development of the mural aesthetic in nineteenth century French painting
